Year,quarter,Bene_Geo_Desc,Bene_Mdcd_Mdcr_Enrl_Stus,Bene_Race_Desc,Bene_Sex_Desc,Bene_Mdcr_Entlmt_Stus,Bene_Age_Desc,Bene_RUCA_Desc,Total_Bene_TH_Elig,Total_PartB_Enrl,Total_Bene_Telehealth,Pct_Telehealth
2020,1,Tennessee,All,All,All,Aged,All,All,464789,602614,14751,0.0317
2020,1,Tennessee,All,All,All,All,0-64,All,69253,92740,4893,0.0707
2020,1,Tennessee,All,All,All,All,65-74,All,248042,336764,8689,0.035
2020,1,Tennessee,All,All,All,All,75-84,All,156388,191958,4618,0.0295
2020,1,Tennessee,All,All,All,All,85 and over,All,64696,78327,1685,0.026
2020,1,Tennessee,All,All,All,All,All,All,538379,699789,19885,0.0369
2020,1,Tennessee,All,All,All,All,All,Rural,185872,240461,6676,0.0359
2020,1,Tennessee,All,All,All,All,All,Unknown,,,,
2020,1,Tennessee,All,All,All,All,All,Urban,351920,458475,13185,0.0375
2020,1,Tennessee,All,All,All,Disabled,All,All,64849,88171,4645,0.0716
2020,1,Tennessee,All,All,All,ESRD,All,All,8741,9004,489,0.0559
2020,1,Tennessee,All,All,Female,All,All,All,306573,385449,12223,0.0399
2020,1,Tennessee,All,All,Male,All,All,All,231806,314340,7662,0.0331
2020,1,Tennessee,All,American Indian/Alaska Native,All,All,All,All,293,398,12,0.041
2020,1,Tennessee,All,Asian/Pacific Islander,All,All,All,All,3148,5164,72,0.0229
2020,1,Tennessee,All,Black/African American,All,All,All,All,50981,69435,1886,0.037
2020,1,Tennessee,All,Hispanic,All,All,All,All,4431,6780,149,0.0336
2020,1,Tennessee,All,Non-Hispanic White,All,All,All,All,470400,605567,17416,0.037
2020,1,Tennessee,All,Other/Unknown,All,All,All,All,,,,
2020,1,Tennessee,Medicare & Medicaid,All,All,All,All,All,86628,107324,4846,0.0559
2020,1,Tennessee,Medicare Only,All,All,All,All,All,451751,592465,15039,0.0333
2020,1,Territories,All,All,All,All,All,All,8375,16237,145,0.0173
2020,1,Texas,All,All,All,Aged,All,All,1358144,1812418,100035,0.0737
2020,1,Texas,All,All,All,All,0-64,All,178603,246992,22298,0.1248
2020,1,Texas,All,All,All,All,65-74,All,701654,995348,52882,0.0754
2020,1,Texas,All,All,All,All,75-84,All,466781,583974,34717,0.0744
2020,1,Texas,All,All,All,All,85 and over,All,207450,250945,14257,0.0687
2020,1,Texas,All,All,All,All,All,All,1554488,2077258,124154,0.0799
2020,1,Texas,All,All,All,All,All,Rural,311144,419707,21545,0.0692
2020,1,Texas,All,All,All,All,All,Unknown,,,,
2020,1,Texas,All,All,All,All,All,Urban,1241196,1654405,102468,0.0826
2020,1,Texas,All,All,All,Disabled,All,All,156563,224190,20313,0.1297
2020,1,Texas,All,All,All,ESRD,All,All,39781,40650,3806,0.0957
2020,1,Texas,All,All,Female,All,All,All,876501,1123030,74472,0.085
2020,1,Texas,All,All,Male,All,All,All,677987,954228,49682,0.0733
2020,1,Texas,All,American Indian/Alaska Native,All,All,All,All,2736,3572,266,0.0972
2020,1,Texas,All,Asian/Pacific Islander,All,All,All,All,34698,51547,2511,0.0724
2020,1,Texas,All,Black/African American,All,All,All,All,130448,180537,13528,0.1037
2020,1,Texas,All,Hispanic,All,All,All,All,233251,336786,18611,0.0798
2020,1,Texas,All,Non-Hispanic White,All,All,All,All,1125309,1464801,87065,0.0774
2020,1,Texas,All,Other/Unknown,All,All,All,All,,,,
2020,1,Texas,Medicare & Medicaid,All,All,All,All,All,265497,323753,28869,0.1087
2020,1,Texas,Medicare Only,All,All,All,All,All,1288991,1753505,95285,0.0739
2020,1,Utah,All,All,All,Aged,All,All,132931,185719,6084,0.0458
2020,1,Utah,All,All,All,All,0-64,All,16084,22688,1718,0.1068
2020,1,Utah,All,All,All,All,65-74,All,68782,100821,3446,0.0501
2020,1,Utah,All,All,All,All,75-84,All,45334,59802,1943,0.0429
2020,1,Utah,All,All,All,All,85 and over,All,19711,26001,751,0.0381
2020,1,Utah,All,All,All,All,All,All,149911,209312,7858,0.0524
2020,1,Utah,All,All,All,All,All,Rural,33096,48396,1524,0.046
2020,1,Utah,All,All,All,All,All,Unknown,,,,
2020,1,Utah,All,All,All,All,All,Urban,116795,160865,6333,0.0542
2020,1,Utah,All,All,All,Disabled,All,All,15111,21631,1645,0.1089
2020,1,Utah,All,All,All,ESRD,All,All,1869,1963,129,0.069
2020,1,Utah,All,All,Female,All,All,All,83073,112899,4722,0.0568
2020,1,Utah,All,All,Male,All,All,All,66838,96413,3136,0.0469
2020,1,Utah,All,American Indian/Alaska Native,All,All,All,All,1288,1753,42,0.0326
2020,1,Utah,All,Asian/Pacific Islander,All,All,All,All,2411,3838,121,0.0502
2020,1,Utah,All,Black/African American,All,All,All,All,855,1269,64,0.0749
2020,1,Utah,All,Hispanic,All,All,All,All,6483,10217,367,0.0566
2020,1,Utah,All,Non-Hispanic White,All,All,All,All,135173,186642,7058,0.0522
2020,1,Utah,All,Other/Unknown,All,All,All,All,,,,
2020,1,Utah,Medicare & Medicaid,All,All,All,All,All,17734,23569,1735,0.0978
2020,1,Utah,Medicare Only,All,All,All,All,All,132177,185743,6123,0.0463
2020,1,Vermont,All,All,All,Aged,All,All,68401,98508,5857,0.0856
2020,1,Vermont,All,All,All,All,0-64,All,12474,17237,2385,0.1912
2020,1,Vermont,All,All,All,All,65-74,All,34847,53279,3305,0.0948
2020,1,Vermont,All,All,All,All,75-84,All,23196,31656,1841,0.0794
2020,1,Vermont,All,All,All,All,85 and over,All,10642,13859,808,0.0759
2020,1,Vermont,All,All,All,All,All,All,81159,116030,8339,0.1027
2020,1,Vermont,All,All,All,All,All,Rural,59805,86286,5537,0.0926
2020,1,Vermont,All,All,All,All,All,Unknown,,,,
2020,1,Vermont,All,All,All,All,All,Urban,21106,29379,2770,0.1312
2020,1,Vermont,All,All,All,Disabled,All,All,12316,17072,2334,0.1895
2020,1,Vermont,All,All,All,ESRD,All,All,442,450,148,0.3348
2020,1,Vermont,All,All,Female,All,All,All,45631,62659,5039,0.1104
2020,1,Vermont,All,All,Male,All,All,All,35528,53371,3300,0.0929
2020,1,Vermont,All,American Indian/Alaska Native,All,All,All,All,38,61,,
2020,1,Vermont,All,Asian/Pacific Islander,All,All,All,All,451,709,44,0.0976
2020,1,Vermont,All,Black/African American,All,All,All,All,343,521,59,0.172
2020,1,Vermont,All,Hispanic,All,All,All,All,552,780,71,0.1286
2020,1,Vermont,All,Non-Hispanic White,All,All,All,All,76426,108848,7841,0.1026
2020,1,Vermont,All,Other/Unknown,All,All,All,All,,,,
2020,1,Vermont,Medicare & Medicaid,All,All,All,All,All,20102,26470,3010,0.1497
2020,1,Vermont,Medicare Only,All,All,All,All,All,61057,89560,5329,0.0873
2020,1,Virgin Islands,All,All,All,All,All,All,10275,17678,429,0.0418
2020,1,Virginia,All,All,All,Aged,All,All,684737,891054,34889,0.051
2020,1,Virginia,All,All,All,All,0-64,All,79721,106863,7135,0.0895
2020,1,Virginia,All,All,All,All,65-74,All,345693,475515,18438,0.0533
2020,1,Virginia,All,All,All,All,75-84,All,239630,295312,11978,0.05
2020,1,Virginia,All,All,All,All,85 and over,All,105687,126581,4939,0.0467
2020,1,Virginia,All,All,All,All,All,All,770731,1004271,42490,0.0551
2020,1,Virginia,All,All,All,All,All,Rural,142250,186792,5636,0.0396
2020,1,Virginia,All,All,All,All,All,Unknown,,,,
2020,1,Virginia,All,All,All,All,All,Urban,627155,815626,36749,0.0586
2020,1,Virginia,All,All,All,Disabled,All,All,74573,101482,6746,0.0905
2020,1,Virginia,All,All,All,ESRD,All,All,11421,11736,855,0.0749
2020,1,Virginia,All,All,Female,All,All,All,441094,558566,25459,0.0577
2020,1,Virginia,All,All,Male,All,All,All,329637,445706,17031,0.0517
2020,1,Virginia,All,American Indian/Alaska Native,All,All,All,All,354,480,32,0.0904
2020,1,Virginia,All,Asian/Pacific Islander,All,All,All,All,19535,29289,1157,0.0592
2020,1,Virginia,All,Black/African American,All,All,All,All,110808,148530,6327,0.0571
2020,1,Virginia,All,Hispanic,All,All,All,All,14230,21534,926,0.0651
2020,1,Virginia,All,Non-Hispanic White,All,All,All,All,604425,774687,32737,0.0542
2020,1,Virginia,All,Other/Unknown,All,All,All,All,,,,
2020,1,Virginia,Medicare & Medicaid,All,All,All,All,All,103235,127889,7683,0.0744
2020,1,Virginia,Medicare Only,All,All,All,All,All,667496,876382,34807,0.0521
2020,1,Washington,All,All,All,Aged,All,All,446251,661793,25827,0.0579
2020,1,Washington,All,All,All,All,0-64,All,59153,91511,5707,0.0965
2020,1,Washington,All,All,All,All,65-74,All,221146,353837,13271,0.06
2020,1,Washington,All,All,All,All,75-84,All,157775,218085,8915,0.0565
2020,1,Washington,All,All,All,All,85 and over,All,70923,93527,4013,0.0566
2020,1,Washington,All,All,All,All,All,All,508997,756960,31906,0.0627
2020,1,Washington,All,All,All,All,All,Rural,113560,174175,6825,0.0601
2020,1,Washington,All,All,All,All,All,Unknown,,,,
2020,1,Washington,All,All,All,All,All,Urban,395224,582298,25074,0.0634
2020,1,Washington,All,All,All,Disabled,All,All,56024,88227,5385,0.0961
2020,1,Washington,All,All,All,ESRD,All,All,6722,6940,694,0.1032
2020,1,Washington,All,All,Female,All,All,All,283160,403844,18922,0.0668
2020,1,Washington,All,All,Male,All,All,All,225837,353116,12984,0.0575
2020,1,Washington,All,American Indian/Alaska Native,All,All,All,All,6012,8517,390,0.0649
2020,1,Washington,All,Asian/Pacific Islander,All,All,All,All,18541,31512,971,0.0524
2020,1,Washington,All,Black/African American,All,All,All,All,10657,17507,854,0.0801
2020,1,Washington,All,Hispanic,All,All,All,All,16894,28359,1051,0.0622
2020,1,Washington,All,Non-Hispanic White,All,All,All,All,441195,645188,27711,0.0628
2020,1,Washington,All,Other/Unknown,All,All,All,All,,,,
2020,1,Washington,Medicare & Medicaid,All,All,All,All,All,83476,120258,7285,0.0873
2020,1,Washington,Medicare Only,All,All,All,All,All,425521,636702,24621,0.0579
2020,1,West Virginia,All,All,All,Aged,All,All,144343,195480,6606,0.0458
2020,1,West Virginia,All,All,All,All,0-64,All,36639,50296,3325,0.0908
2020,1,West Virginia,All,All,All,All,65-74,All,77770,109242,3832,0.0493
2020,1,West Virginia,All,All,All,All,75-84,All,47354,61064,2057,0.0434
2020,1,West Virginia,All,All,All,All,85 and over,All,20436,26400,797,0.039
2020,1,West Virginia,All,All,All,All,All,All,182199,247002,10011,0.0549
2020,1,West Virginia,All,All,All,All,All,Rural,61993,84522,3220,0.0519
2020,1,West Virginia,All,All,All,All,All,Unknown,,,,
2020,1,West Virginia,All,All,All,All,All,Urban,119810,161900,6767,0.0565
2020,1,West Virginia,All,All,All,Disabled,All,All,35603,49228,3250,0.0913
2020,1,West Virginia,All,All,All,ESRD,All,All,2253,2293,155,0.0688
2020,1,West Virginia,All,All,Female,All,All,All,101844,129696,6134,0.0602
2020,1,West Virginia,All,All,Male,All,All,All,80355,117305,3877,0.0482
2020,1,West Virginia,All,American Indian/Alaska Native,All,All,All,All,61,86,,
2020,1,West Virginia,All,Asian/Pacific Islander,All,All,All,All,559,899,25,0.0447
2020,1,West Virginia,All,Black/African American,All,All,All,All,4604,6486,262,0.0569
2020,1,West Virginia,All,Hispanic,All,All,All,All,948,1307,60,0.0633
2020,1,West Virginia,All,Non-Hispanic White,All,All,All,All,173979,235201,9533,0.0548
2020,1,West Virginia,All,Other/Unknown,All,All,All,All,,,,
2020,1,West Virginia,Medicare & Medicaid,All,All,All,All,All,48432,61756,3940,0.0814
2020,1,West Virginia,Medicare Only,All,All,All,All,All,133767,185246,6071,0.0454
2020,1,Wisconsin,All,All,All,Aged,All,All,318251,477194,13818,0.0434
2020,1,Wisconsin,All,All,All,All,0-64,All,60879,85564,6094,0.1001
2020,1,Wisconsin,All,All,All,All,65-74,All,169629,272186,7592,0.0448
2020,1,Wisconsin,All,All,All,All,75-84,All,100009,139997,4298,0.043
2020,1,Wisconsin,All,All,All,All,85 and over,All,51492,67929,2174,0.0422
2020,1,Wisconsin,All,All,All,All,All,All,382009,565675,20158,0.0528
2020,1,Wisconsin,All,All,All,All,All,Rural,140486,216329,6678,0.0475
2020,1,Wisconsin,All,All,All,All,All,Unknown,,,,
2020,1,Wisconsin,All,All,All,All,All,Urban,241477,349230,13479,0.0558
2020,1,Wisconsin,All,All,All,Disabled,All,All,58140,82702,5878,0.1011
2020,1,Wisconsin,All,All,All,ESRD,All,All,5618,5778,462,0.0822
2020,1,Wisconsin,All,All,Female,All,All,All,215001,305490,11963,0.0556
2020,1,Wisconsin,All,All,Male,All,All,All,167008,260185,8195,0.0491
2020,1,Wisconsin,All,American Indian/Alaska Native,All,All,All,All,3250,4403,192,0.0591
2020,1,Wisconsin,All,Asian/Pacific Islander,All,All,All,All,4165,6777,168,0.0403
2020,1,Wisconsin,All,Black/African American,All,All,All,All,13348,18799,1108,0.083
2020,1,Wisconsin,All,Hispanic,All,All,All,All,6944,10632,456,0.0657
2020,1,Wisconsin,All,Non-Hispanic White,All,All,All,All,342506,506268,17688,0.0516
2020,1,Wisconsin,All,Other/Unknown,All,All,All,All,,,,
2020,1,Wisconsin,Medicare & Medicaid,All,All,All,All,All,84833,111766,7655,0.0902
2020,1,Wisconsin,Medicare Only,All,All,All,All,All,297176,453909,12503,0.0421
2020,1,Wyoming,All,All,All,Aged,All,All,56701,86825,2558,0.0451
2020,1,Wyoming,All,All,All,All,0-64,All,7499,10668,958,0.1278
2020,1,Wyoming,All,All,All,All,65-74,All,30381,49979,1461,0.0481
2020,1,Wyoming,All,All,All,All,75-84,All,18958,26968,830,0.0438
2020,1,Wyoming,All,All,All,All,85 and over,All,7623,10145,315,0.0413
2020,1,Wyoming,All,All,All,All,All,All,64461,97760,3564,0.0553
2020,1,Wyoming,All,All,All,All,All,Rural,42586,66566,2211,0.0519
2020,1,Wyoming,All,All,All,All,All,Unknown,,,,
2020,1,Wyoming,All,All,All,All,All,Urban,21177,30106,1295,0.0612
2020,1,Wyoming,All,All,All,Disabled,All,All,7295,10446,913,0.1252
2020,1,Wyoming,All,All,All,ESRD,All,All,465,489,93,0.2
2020,1,Wyoming,All,All,Female,All,All,All,35546,51067,2126,0.0598
2020,1,Wyoming,All,All,Male,All,All,All,28915,46693,1438,0.0497
2020,1,Wyoming,All,American Indian/Alaska Native,All,All,All,All,860,1255,54,0.0628
2020,1,Wyoming,All,Asian/Pacific Islander,All,All,All,All,219,392,18,0.0822
2020,1,Wyoming,All,Black/African American,All,All,All,All,351,549,43,0.1225
2020,1,Wyoming,All,Hispanic,All,All,All,All,2677,4083,183,0.0684
2020,1,Wyoming,All,Non-Hispanic White,All,All,All,All,58826,89002,3185,0.0541
2020,1,Wyoming,All,Other/Unknown,All,All,All,All,,,,
2020,1,Wyoming,Medicare & Medicaid,All,All,All,All,All,8932,11310,1033,0.1157
2020,1,Wyoming,Medicare Only,All,All,All,All,All,55529,86449,2531,0.0456
2020,2,Alabama,All,All,All,Aged,All,All,298190,408426,109218,0.3663
2020,2,Alabama,All,All,All,All,0-64,All,63491,93023,27987,0.4408
2020,2,Alabama,All,All,All,All,65-74,All,153705,219737,56872,0.37
2020,2,Alabama,All,All,All,All,75-84,All,104295,134652,38378,0.368
2020,2,Alabama,All,All,All,All,85 and over,All,43531,57410,15381,0.3533
2020,2,Alabama,All,All,All,All,All,All,365022,504822,138618,0.3798
2020,2,Alabama,All,All,All,All,All,Rural,109812,151450,37482,0.3413
2020,2,Alabama,All,All,All,All,All,Unknown,,,,
2020,2,Alabama,All,All,All,All,All,Urban,254217,352031,100757,0.3963
2020,2,Alabama,All,All,All,Disabled,All,All,59356,88670,26318,0.4434
2020,2,Alabama,All,All,All,ESRD,All,All,7476,7727,3082,0.4123
2020,2,Alabama,All,All,Female,All,All,All,208347,277171,83646,0.4015
2020,2,Alabama,All,All,Male,All,All,All,156675,227652,54972,0.3509
2020,2,Alabama,All,American Indian/Alaska Native,All,All,All,All,347,482,126,0.3631
2020,2,Alabama,All,Asian/Pacific Islander,All,All,All,All,1673,2969,573,0.3425
2020,2,Alabama,All,Black/African American,All,All,All,All,61497,91927,24647,0.4008
2020,2,Alabama,All,Hispanic,All,All,All,All,2791,4418,973,0.3486
2020,2,Alabama,All,Non-Hispanic White,All,All,All,All,294562,398796,110769,0.376
2020,2,Alabama,All,Other/Unknown,All,All,All,All,,,,
2020,2,Alabama,Medicare & Medicaid,All,All,All,All,All,72952,97224,29076,0.3986
2020,2,Alabama,Medicare Only,All,All,All,All,All,292070,407599,109542,0.3751
2020,2,Alaska,All,All,All,Aged,All,All,43463,78386,19033,0.4379
2020,2,Alaska,All,All,All,All,0-64,All,6767,10668,3918,0.579
2020,2,Alaska,All,All,All,All,65-74,All,25787,49510,11474,0.445
2020,2,Alaska,All,All,All,All,75-84,All,13827,22536,5944,0.4299
2020,2,Alaska,All,All,All,All,85 and over,All,4156,6669,1739,0.4184
2020,2,Alaska,All,All,All,All,All,All,50537,89383,23075,0.4566
2020,2,Alaska,All,All,All,All,All,Rural,23844,42293,10548,0.4424
2020,2,Alaska,All,All,All,All,All,Unknown,,,,
2020,2,Alaska,All,All,All,All,All,Urban,24868,43613,11777,0.4736
2020,2,Alaska,All,All,All,Disabled,All,All,6442,10320,3783,0.5872
2020,2,Alaska,All,All,All,ESRD,All,All,632,678,259,0.4098
2020,2,Alaska,All,All,Female,All,All,All,27335,45086,13089,0.4788
2020,2,Alaska,All,All,Male,All,All,All,23202,44298,9986,0.4304
2020,2,Alaska,All,American Indian/Alaska Native,All,All,All,All,6900,11091,3705,0.537
2020,2,Alaska,All,Asian/Pacific Islander,All,All,All,All,1869,3743,750,0.4013
2020,2,Alaska,All,Black/African American,All,All,All,All,1287,2291,676,0.5253
2020,2,Alaska,All,Hispanic,All,All,All,All,1235,2439,595,0.4818
2020,2,Alaska,All,Non-Hispanic White,All,All,All,All,37604,66492,16624,0.4421
2020,2,Alaska,All,Other/Unknown,All,All,All,All,,,,
2020,2,Alaska,Medicare & Medicaid,All,All,All,All,All,12631,19550,6816,0.5396
2020,2,Alaska,Medicare Only,All,All,All,All,All,37906,69833,16259,0.4289
2020,2,Arizona,All,All,All,Aged,All,All,429848,625645,187918,0.4372
2020,2,Arizona,All,All,All,All,0-64,All,34086,52278,19283,0.5657
2020,2,Arizona,All,All,All,All,65-74,All,230765,357699,101665,0.4406
2020,2,Arizona,All,All,All,All,75-84,All,150244,202146,66096,0.4399
2020,2,Arizona,All,All,All,All,85 and over,All,52401,69409,22564,0.4306
2020,2,Arizona,All,All,All,All,All,All,467496,681532,209608,0.4484
2020,2,Arizona,All,All,All,All,All,Rural,66821,106328,26389,0.3949
2020,2,Arizona,All,All,All,All,All,Unknown,,,,
2020,2,Arizona,All,All,All,All,All,Urban,399716,573641,182894,0.4576
2020,2,Arizona,All,All,All,Disabled,All,All,30850,48841,17118,0.5549
2020,2,Arizona,All,All,All,ESRD,All,All,6798,7046,4572,0.6726
2020,2,Arizona,All,All,Female,All,All,All,256935,363052,119362,0.4646
2020,2,Arizona,All,All,Male,All,All,All,210561,318481,90246,0.4286
2020,2,Arizona,All,American Indian/Alaska Native,All,All,All,All,16473,24275,9283,0.5635
2020,2,Arizona,All,Asian/Pacific Islander,All,All,All,All,6291,10875,2836,0.4508
2020,2,Arizona,All,Black/African American,All,All,All,All,10375,16033,5567,0.5366
2020,2,Arizona,All,Hispanic,All,All,All,All,33379,56855,15935,0.4774
2020,2,Arizona,All,Non-Hispanic White,All,All,All,All,388631,554692,170578,0.4389
2020,2,Arizona,All,Other/Unknown,All,All,All,All,,,,
2020,2,Arizona,Medicare & Medicaid,All,All,All,All,All,51602,79025,27478,0.5325
2020,2,Arizona,Medicare Only,All,All,All,All,All,415894,602507,182130,0.4379
2020,2,Arkansas,All,All,All,Aged,All,All,239186,339616,82869,0.3465
2020,2,Arkansas,All,All,All,All,0-64,All,45146,65988,20152,0.4464
2020,2,Arkansas,All,All,All,All,65-74,All,122337,183192,41992,0.3432
2020,2,Arkansas,All,All,All,All,75-84,All,84676,112999,29481,0.3482
2020,2,Arkansas,All,All,All,All,85 and over,All,34168,45495,12271,0.3591
2020,2,Arkansas,All,All,All,All,All,All,286327,407675,103896,0.3629
2020,2,Arkansas,All,All,All,All,All,Rural,130213,186247,43283,0.3324
2020,2,Arkansas,All,All,All,All,All,Unknown,,,,
2020,2,Arkansas,All,All,All,All,All,Urban,154687,219396,60148,0.3888
2020,2,Arkansas,All,All,All,Disabled,All,All,42909,63582,19220,0.4479
2020,2,Arkansas,All,All,All,ESRD,All,All,4232,4477,1807,0.427
2020,2,Arkansas,All,All,Female,All,All,All,164676,224668,62762,0.3811
2020,2,Arkansas,All,All,Male,All,All,All,121651,183007,41134,0.3381
2020,2,Arkansas,All,American Indian/Alaska Native,All,All,All,All,1003,1399,430,0.4287
2020,2,Arkansas,All,Asian/Pacific Islander,All,All,All,All,1337,2487,445,0.3328
2020,2,Arkansas,All,Black/African American,All,All,All,All,27543,40556,11078,0.4022
2020,2,Arkansas,All,Hispanic,All,All,All,All,3353,5776,1113,0.3319
2020,2,Arkansas,All,Non-Hispanic White,All,All,All,All,249914,352453,89720,0.359
2020,2,Arkansas,All,Other/Unknown,All,All,All,All,,,,
2020,2,Arkansas,Medicare & Medicaid,All,All,All,All,All,56468,76194,23845,0.4223
2020,2,Arkansas,Medicare Only,All,All,All,All,All,229859,331481,80051,0.3483
2020,2,California,All,All,All,Aged,All,All,1639773,2543014,891779,0.5438
